"Authors"
"Forati E, Sabouni A, Ray S, Head B, Schoen C, Sievenpiper D."
"Fabian-Fine R, Meisner S, Torkkeli PH, Meinertzhagen IA."
"Pletzer B."
"Xu J, Xu H, Liu Y, He H, Li G."
"Khalil SR, Hussein MM."
"Santos-Fandila A, Vázquez E, Barranco A, Zafra-Gómez A, Navalón A, Rueda R, Ramírez M."
"Zhao L, Zheng S, Su G, Lu X, Yang J, Xiong Z, Wu C."
"Palus M, Formanová P, Salát J, Žampachová E, Elsterová J, Růžek D."
"Li H, Wu C, Aramayo R, Sachs MS, Harlow ML."
"Badawy EA, Rasheed WI, Elias TR, Hussein J, Harvi M, Morsy S, Mahmoud Yel-L."
"Kondo F, Tachi M, Gosho M, Fukayama M, Yoshikawa K, Okada S."
"Ullah I, Subhan F, Ayaz M, Shah R, Ali G, Haq IU, Ullah S."
"Mohammed HS."
"Wang H, Peng R, Zhao L, Wang S, Gao Y, Wang L, Zuo H, Dong J, Xu X, Zhou H, Su Z."
"Hu Y, Liu X, Qiao D."
"Shen M, Colombo ML."
"Xue J, Li H, Deng X, Ma Z, Fu Q, Ma S."
"Al-Khazraji BK, Saleem A, Goldman D, Jackson DN."
"Zhang M, Qin DN, Suo YP, Su Q, Li HB, Miao YW, Guo J, Feng ZP, Qi J, Gao HL, Mu JJ, Zhu GQ, Kang YM."
"Denno ME, Privman E, Venton BJ."
"Thomas J, Khanam R, Vohora D."
"Yuan HP, Li XP, Yang WR, Li FK, Li YQ."
"Morioka N, Sugimoto T, Sato K, Okazaki S, Saeki M, Hisaoka-Nakashima K, Nakata Y."
"Liu WW, Xu L, Dong XZ, Tan X, Wang S, Zhu WY, Liu P."
"Borisova T, Nazarova A, Dekaliuk M, Krisanova N, Pozdnyakova N, Borysov A, Sivko R, Demchenko AP."
"Adhikari BB, Roshandel S, Fujii A, Schramm MP."
"Pérez-Legaspi IA, Rico-Martínez R, Quintanar JL."
"Lindberg D, Shan D, Ayers-Ringler J, Oliveros A, Benitez J, Prieto M, McCullumsmith R, Choi DS."
"Piccolini VM, Esposito A, Dal Bo V, Insolia V, Bottone MG, De Pascali SA, Fanizzi FP, Bernocchi G."
"Sainio S, Palomäki T, Tujunen N, Protopopova V, Koehne J, Kordas K, Koskinen J, Meyyappan M, Laurila T."
"Graziano C, Wischmeijer A, Pippucci T, Fusco C, Diquigiovanni C, Nõukas M, Sauk M, Kurg A, Rivieri F, Blau N, Hoffmann GF, Chaubey A, Schwartz CE, Romeo G, Bonora E, Garavelli L, Seri M."
"Assareh AA, Sharpley CF, McFarlane JR, Sachdev PS."
"Wightman RM."
"Jiang L, Chen Y, Chen Y, Ma M, Tan Y, Tang H, Chen B."
"Koizumi S."
"Van Schoors J, Lens C, Maes K, Michotte Y, Smolders I, Van Eeckhaut A."
"Fakhoury M."
"Urstadt KR, Stanley BG."
"Wang P, Xia M, Liang O, Sun K, Cipriano AF, Schroeder T, Liu H, Xie YH."
"Theofilas P, Dunlop S, Heinsen H, Grinberg LT."
"Chen X, Yan R, Bai Z, Ma H."
"Stahl SM."
"Li HB, Qin DN, Suo YP, Guo J, Su Q, Miao YW, Sun WY, Yi QY, Cui W, Cheng K, Zhu GQ, Kang YM."
"Fernandez-Flores A, Manjon JA."
"Hao L, Zou Z, Tian H, Zhang Y, Song C, Zhou H, Liu L."
"Grouleff J, Ladefoged LK, Koldsø H, Schiøtt B."
"Blecharz-Klin K, Joniec-Maciejak I, Jawna K, Pyrzanowska J, Piechal A, Wawer A, Widy-Tyszkiewicz E."
"Rodan LH, Gibson KM, Pearl PL."
"Johnsen E, Leknes S, Wilson SR, Lundanes E."
"García-Cazorla À, Cortès-Saladelafont E, Duarte S."
"Hou Y, Wang X, Lei Z, Ping J, Liu J, Ma Z, Zhang Z, Jia C, Jin M, Li X, Li X, Chen S, Lv Y, Gao Y, Jia W, Su J."
"Marazziti D, Abelli M, Baroni S, Carpita B, Ramacciotti CE, Dell'Osso L."
"Liu Y, Wei J, Guo G, Zhou J."
"de Bartolomeis A, Iasevoli F, Tomasetti C, Buonaguro EF."
"Putschögl FM, Gaum PM, Schettgen T, Kraus T, Gube M, Lang J."
"Chitravanshi VC, Kawabe K, Sapru HN."
"Moroz LL."
"Ezeoke CC, Morley JE."
"Vardjan N, Zorec R."
"Zürcher NR, Bhanot A, McDougle CJ, Hooker JM."
"Italiano D, Italiano F, Genovese C, Calabrò RS."
"Nair SS, Prathibha P, Syam Das S, Kavitha S, Indira M."
"Chen B, Li MY, Guo Y, Zhao X, Liu YY."
"Herring N."
"Hebart MN, Gläscher J."
"Zhen XH, Quan YC, Jiang HY, Wen ZS, Qu YL, Guan LP."
"Frank DM, Deaton L, Shumway SE, Holohan BA, Ward JE."
"Kubesova A, Tejkalova H, Syslova K, Kacer P, Vondrousova J, Tyls F, Fujakova M, Palenicek T, Horacek J."
"Jadavji NM, Wieske F, Dirnagl U, Winter C."
"Chakraborty R, Pardue MT."
"Ribeiro P."
"Wang Y, Zhou Z, Leylek T, Tan H, Sun Y, Parkinson FE, Wang JF."
"de Groat WC, Tai C."
"Fabre-Nys C, Kendrick KM."
"Shao H."
"Sun CL, Geng CA, Yin XJ, Huang XY, Chen JJ."
"Parrot S, Denoroy L, Renaud B, Benetollo C."
"Bossy M, Faugeras O, Talay D."
"Coccaro EF, Fanning JR, Phan KL, Lee R."
"Iwańczuk W, Guźniczak P."
"Zai G, Zai CC, Arnold PD, Freeman N, Burroughs E, Kennedy JL, Richter MA."
"Weber B, Barros LF."
"Eggleston W, Stork C."
"Murray AT, Dowley MJ, Pradaux-Caggiano F, Baldansuren A, Fielding AJ, Tuna F, Hendon CH, Walsh A, Lloyd-Jones GC, John MP, Carbery DR."
"Farrugia G."
"Bailey TS, Donor MT, Naughton SP, Pluth MD."
"Vetrile LA, Karpova MN, Kuznetzova LV."
"Quelch D, De Santis V, Strege A, Myers J, Wells L, Nutt D, Lingford-Hughes A, Parker C, Tyacke R."
"Han C, Pae CU."
"Ji X, Wang Q, Zhu W."
"Deng XY, Li HY, Chen JJ, Li RP, Qu R, Fu Q, Ma SP."
"Colombo ML, Sweedler JV, Shen M."
"Khornchatri K, Kornthong N, Saetan J, Tinikul Y, Chotwiwatthanakun C, Cummins SF, Hanna PJ, Sobhon P."
"Schumacher F, Chakraborty S, Kleuser B, Gulbins E, Schwerdtle T, Aschner M, Bornhorst J."
"Preud'homme V, Milla S, Gillardin V, De Pauw E, Denoël M, Kestemont P."
"Stavermann M, Meuth P, Doengi M, Thyssen A, Deitmer JW, Lohr C."
"D'Andrea G, Cevoli S, Colavito D, Leon A."
"Gao B, Vavricka SR, Meier PJ, Stieger B."
"Xi HJ, Wu RP, Liu JJ, Zhang LJ, Li ZS."
"Varatharajan R, Joseph K, Neto SC, Hofmann UG, Moser A, Tronnier V."
"Muschter D, Schäfer N, Stangl H, Straub RH, Grässel S."
"Seebohm G, Piccini I, Strutz-Seebohm N."
"Shi L, Yang AC, Li JJ, Meng DW, Jiang B, Zhang JG."
"Hoon MA."
"Krishnakumar SS, Li F, Coleman J, Schauder CM, Kümmel D, Pincet F, Rothman JE, Reinisch KM."
"Wolff C, Straub RH, Hahnel A, Randolf A, Wildmann J, Besedovsky HO, del Rey A."
"Balasubramanian D, Deng AX, Doudney K, Hampton MB, Kennedy MA."
"An JH, Choi DK, Lee KJ, Choi JW."
"Zdanowicz A, Kaźmierczak W, Wierzbiński P."
"Yong HS, Eamsobhana P, Lim PE, Razali R, Aziz FA, Rosli NS, Poole-Johnson J, Anwar A."
"Mukherjee A."
"Corns LF, Atkinson L, Daniel J, Edwards IJ, New L, Deuchars J, Deuchars SA."
"Drougard A, Fournel A, Valet P, Knauf C."
"Gao P, Gao XI, Fu T, Xu D, Wen Q."
"Wake H, Kato D."
"Tafakhori A, Aghamollaii V, Faghihi-Kashani S, Sarraf P, Habibi L."
"Steinberg EA, Wafford KA, Brickley SG, Franks NP, Wisden W."
"Šolomek T, Wirz J, Klán P."
"Hou ML, Lin CH, Lin LC, Tsai TH."
"Wang M, Zhu J, Pan Y, Dong J, Zhang L, Zhang X, Zhang L."
"Peng L, Verkhratsky A, Gu L, Li B."
"Niederberger E, Kuner R, Geißlinger G."
"Jobling P, Pundavela J, Oliveira SM, Roselli S, Walker MM, Hondermarck H."
"Langer SZ."
"Ladner Y, Cretier G, Faure K."
"Liu T, Singh P, Jenkins JT, Jagota A, Bykhovskaia M, Hui CY."
"Mifflin K, Benson C, Kerr B, Aricioglu F, Cetin M, Dursun S, Baker G."
"Terenina NB, Kreshchenko ND, Chilyuta NV, Zaripova FF."
"Jaquins-Gerstl A, Michael AC."
"Dyuzhikova NA, Skomorokhova EB, Vaido AI."
"Carling CJ, Viger ML, Huu VA, Garcia AV, Almutairi A."
"Weinstein LI, Revuelta A, Pando RH."
"Johnson ZL, Lee SY."
"Steinman L."
"Concu R, Ornelas M, Azenha M."
"Hook V, Bandeira N."
"Petra AI, Panagiotidou S, Hatziagelaki E, Stewart JM, Conti P, Theoharides TC."
"Mazzuca M, Maubert MA, Damaj L, Clot F, Cadoudal M, Dubourg C, Odent S, Benoit JF, Bahi-Buisson N, Christa L, de Lonlay P."
"Valros A, Palander P, Heinonen M, Munsterhjelm C, Brunberg E, Keeling L, Piepponen P."
"Zhao J, Lai L, Cheung SS, Cui S, An N, Feng W, Lorenzo S."
"Golub MS, Hogrefe CE."
"Reyes C, Fong AY, Milsom WK."
"Ende G."
"Yulug B, Hanoglu L, Kilic E."
"Petto C, Gäbel G, Pfannkuche H."
"Xiong L, Sun CF, Zhang J, Gao YB, Wang LF, Zuo HY, Wang SM, Zhou HM, Xu XP, Dong J, Yao BW, Zhao L, Peng RY."
"Kubanov AA, Katunina OR, Chikin VV."
"Tian X, Wu C."
"Calisi RM, Saldanha CJ."
"Pinto J, Carvalho S, Pereira C, Figueira C, Robalo C."
"Sandweiss AJ, Vanderah TW."
"Dal Lin C, Tona F, Osto E."
"St-Pierre F, Chavarha M, Lin MZ."
"Li A, Hollerbach A, Luo Q, Cooks RG."
"Zhang MJ, Yin YW, Li BH, Liu Y, Liao SQ, Gao CY, Li JC, Zhang LL."
"Jacobson AF, Narula J."
"Pupe S, Wallén-Mackenzie Å."
"Iyalomhe O, Khantwal CM, Kang DC."
"Farr OM, Tsoukas MA, Mantzoros CS."
"Sarikaya I."
"Zhou X, Zhu Q, Han X, Chen R, Liu Y, Fan H, Yin X."
"Guo N, Lin J, Peng X, Chen H, Zhang Y, Liu X, Li Q."
"Moroz LL."
"Landers JG, Esch T."
"van Hees NJ, Giltay EJ, Tielemans SM, Geleijnse JM, Puvill T, Janssen N, van der Does W."
"Martín R, Bajo-Grañeras R, Moratalla R, Perea G, Araque A."
"Michel SF, Arias Carrión O, Correa TE, Alejandro PL, Micheli F."
"Qayyum A, Zai CC, Hirata Y, Tiwari AK, Cheema S, Nowrouzi B, Beitchman JH, Kennedy JL."
"Hutson PH, Heins MS, Folgering JH."
"Li HJ, Peng RY, Wang CZ, Qiao SM, Yong Z, Gao YB, Xu XP, Wang SX, Dong J, Zuo HY, Li Z, Zhou HM, Wang LF, Hu XJ."
"Liu Z, Chen H, Chen K, Shao Y, Kiesewetter DO, Niu G, Chen X."
"Lowin T, Straub RH."
"Sandilyan MB, Dening T."
"Dell'Osso L, Bazzichi L, Baroni S, Falaschi V, Conversano C, Carmassi C, Marazziti D."
"Kotloski RJ, Sutula TP."
"Nigam SK."
"Reedijk SA, Bolders A, Colzato LS, Hommel B."
"Rajan KE, Preethi J, Singh HK."
"Csaba G."
"Xiong H, Krugers HJ."
"Mishra SK, Hoon MA."
"Kuder T, Nowak E."
"Seo HJ, Wang SM, Han C, Lee SJ, Patkar AA, Masand PS, Pae CU."
"Mohamed AA, Galal AA, Elewa YH."
"Zhao XE, Zhu S, Yang H, You J, Song F, Liu Z, Liu S."
"Fusca D, Schachtner J, Kloppenburg P."
"Lin SH, Chou ML, Chen WC, Lai YS, Lu KH, Hao CW, Sheen LY."
"Fyk-Kolodziej BE, Shimano T, Gafoor D, Mirza N, Griffith RD, Gong TW, Holt AG."
"Dakshinamurti S, Dakshinamurti K."
"Merchant P, Sulzer D, Sames D."
"Hummerich R, Costina V, Findeisen P, Schloss P."
"Melemedjian OK, Khoutorsky A."
"Jodko-Piórecka K, Litwinienko G."
"Blum K, Hauser M, Fratantonio J, Badgaiyan RD."
"Tuttolomondo A, Pecoraro R, Arnao V, Maugeri R, Iacopino DG, Pinto A."
"Marron Fernandez de Velasco E, McCall N, Wickman K."
"Bechtel W."
"Contractor A, Klyachko VA, Portera-Cailliau C."
"Morel N, Poëa-Guyon S."
"Loh K, Herzog H, Shi YC."
"Davidson J."
"Sun A, Xu X, Lin J, Cui X, Xu R."
"Long XQ, Jiang HL, Ren XJ, Ji LL, Tu Y."
"Schuck PF, Malgarin F, Cararo JH, Cardoso F, Streck EL, Ferreira GC."
"Beckwith EJ, Ceriani MF."
"Huang Y, Thathiah A."
"Jerath R, Crawford MW, Barnes VA, Harden K."
"Andrade VM, Mateus ML, Batoréu MC, Aschner M, Marreilha dos Santos AP."
"Coomans CP, Ramkisoensing A, Meijer JH."
"Jernigan PL, Hoehn RS, Grassmé H, Edwards MJ, Müller CP, Kornhuber J, Gulbins E."
"Murray SM, Tulloch AJ, Chen EY, Avena NM."
"Sweeney Y, Hellgren Kotaleski J, Hennig MH."
"Fan P, Li L, Rezaei A, Eslamfam S, Che D, Ma X."
"Majdi S, Ren L, Fathali H, Li X, Ewing AG."
"Bejarano E, Rodríguez-Navarro JA."
"Willner P."
"Papoutsoglou SE, Karakatsouli N, Psarrou A, Apostolidou S, Papoutsoglou ES, Batzina A, Leondaritis G, Sakellaridis N."
"Miller L, Barton YA."
"Peciña M, Love T, Stohler CS, Goldman D, Zubieta JK."
"Zhou W, Zhu B, Liu F, Lyu C, Zhang S, Yan C, Cheng Y, Wei H."
"Schmidt S, Moncada M, Burger S, Geyer J."
"Zhou J, Yang L, Zhong T, Mueller M, Men Y, Zhang N, Xie J, Giang K, Chung H, Sun X, Lu L, Carmichael GG, Taylor HS, Huang Y."
"Chun L, Gong J, Yuan F, Zhang B, Liu H, Zheng T, Yu T, Xu XZ, Liu J."
"Shen Y, Lai T, Campbell RE."
"Kim DW, Lee SK, Ahnn J."
"Vismer MS, Forcelli PA, Skopin MD, Gale K, Koubeissi MZ."
"Vibhute AM, Konieczny V, Taylor CW, Sureshan KM."
"Cheung V, Amoozegar F, Dilli E."
"Chatterjea D, Martinov T."
"Jamwal S, Singh S, Kaur N, Kumar P."
"Shevelev OB, Akulov AE, Dotsenko AS, Kontsevaya GV, Zolotykh MA, Gerlinskaya LA, Veprev SG, Goryachkovskaya TN, Zhukova NA, Kolchanov NA, Pel'tek SE, Moshkin MP."
"Kurnik M, Thor P."
"Colbran RJ."
"Erland LA, Murch SJ, Reiter RJ, Saxena PK."
"Kempsell AT, Fieber LA."
"Chandra SR, Issac TG, Gayathri N, Gupta N, Abbas MM."
"Al-Sukhni M, Maruschak NA, McIntyre RS."
"De-Carolis C, Boyd GA, Mancinelli L, Pagano S, Eramo S."
"Bannai H, Niwa F, Sherwood MW, Shrivastava AN, Arizono M, Miyamoto A, Sugiura K, Lévi S, Triller A, Mikoshiba K."
"Pereira L, Kratsios P, Serrano-Saiz E, Sheftel H, Mayo AE, Hall DH, White JG, LeBoeuf B, Garcia LR, Alon U, Hobert O."
"Pastuhov SI, Hisamoto N, Matsumoto K."
"Burkhardt P."
"Martínez-Muñoz L, Barroso R, Paredes AG, Mellado M, Rodríguez-Frade JM."
"Zaib S, Rizvi SU, Aslam S, Ahmad M, Ali Abid SM, Al-Rashida M, Iqbal J."
"Yaniv Y, Lakatta EG."
"Kraus MM, Philippu A."
"Awata H, Watanabe T, Hamanaka Y, Mito T, Noji S, Mizunami M."
"Vaváková M, Ďuračková Z, Trebatická J."
"Yu Y."
"Verlinden H, Gijbels M, Lismont E, Lenaerts C, Vanden Broeck J, Marchal E."
"Buglioni A, Burnett JC Jr."
"Forsythe P."
"Diczfalusy E, Andersson M, Wårdell K."
"Sun J, Pan CQ, Chew TW, Liang F, Burmeister M, Low BC."
"Kissick HT, On ST, Dunn LK, Sanda MG, Asara JM, Pellegrini KL, Noel JK, Arredouani MS."
"Shomrat T, Turchetti-Maia AL, Stern-Mentch N, Basil JA, Hochner B."
"Adi A, Tawil B, Aldosari M, Shinwari J, Nester M, Aldhalaan H, Alshamrani H, Ghannam M, Meyer B, Al Tassan N."
"Shariatgorji M, Nilsson A, Källback P, Karlsson O, Zhang X, Svenningsson P, Andren PE."
"MacVicar BA, Newman EA."
"Purkayastha P, Malapati A, Yogeeswari P, Sriram D."
"Feng Y, Zhu H, Zhang X, Wang X, Xu F, Tang H, Ye C, Liu M."
"Kawamura N, Sun-Wada GH, Wada Y."
"Voloshchuk N, Liang D, Liang JF."
"Samaranayake S, Abdalla A, Robke R, Wood KM, Zeqja A, Hashemi P."
"Biondi M, Pasquini M."
"Gauthier-Kemper A, Kahms M, Klingauf J."
"Inoue K, Takei K, Denda M."
"Schleifer JW, Shen WK."
"Morein-Zamir S, Robbins TW."
"Balderas I, Rodriguez-Ortiz CJ, Bermudez-Rattoni F."
"Talih F, Ajaltouni J."
"Cantor RS."
"Ma Z, Guo X, Lei H, Li T, Hao S, Kang L."
"Bilgiç Ö, Bilgiç A."
"Harris KP, Littleton JT."
"Aldemir E, Altıntoprak AE, Coşkunol H."
"Hase A, Jung SE, aan het Rot M."
"Bridges RS."
"El Malhany N, Gulisano M, Rizzo R, Curatolo P."
"Ma S, Zhang Y, Li X, Zhang H, Jia Y."
"Fujii H."
"de Sá Filho AS, de Souza Moura AM, Lamego MK, Ferreira Rocha NB, Paes F, Oliveira AC, Lattari E, Rimes R, Manochio J, Budde H, Wegner M, Mura G, Arias-Carrión O, Cheniaux E, Yuan TF, Nardi AE, Machado S."
"Richer P, Fernandez TV."
"Yildiz A, Vale RD."
"Sakae DY, Marti F, Lecca S, Vorspan F, Martín-García E, Morel LJ, Henrion A, Gutiérrez-Cuesta J, Besnard A, Heck N, Herzog E, Bolte S, Prado VF, Prado MA, Bellivier F, Eap CB, Crettol S, Vanhoutte P, Caboche J, Gratton A, Moquin L, Giros B, Maldonado R, Daumas S, Mameli M, Jamain S, El Mestikawy S."
"Koyama Y."
"Stelzner F."
"Imai A, Ichigo S, Matsunami K, Takagi H."
"Agar E."
"Taskin MB, Xu R, Zhao H, Wang X, Dong M, Besenbacher F, Chen M."
"Cheng Y, Wang J, Wang Y, Ding M."
"Papadopulos A, Gomez GA, Martin S, Jackson J, Gormal RS, Keating DJ, Yap AS, Meunier FA."
"Mayfield J, Blednov YA, Harris RA."
"Bahadar H, Abdollahi M, Maqbool F, Baeeri M, Niaz K."
"Sinha P, Vandana VP, Lewis NV, Jayaram M, Enderby P."
"Cansev M, Orhan F, Yaylagul EO, Isik E, Turkyilmaz M, Aydin S, Gumus A, Sevinc C, Coskun N, Ulus IH, Wurtman RJ."
"Glebov K, Löchner M, Jabs R, Lau T, Merkel O, Schloss P, Steinhäuser C, Walter J."
"Tatarnikova OG, Orlov MA, Bobkova NV."
"Kumar AA, Saravanan K, Kohila K, Kumar SS."
"Alberstein R, Grey R, Zimmet A, Simmons DK, Mayer ML."
"Pivarunas B, Conner BT."
"Lundwall RA, Watkins JK."
"Komatsu H."
"Biran J, Tahor M, Wircer E, Levkowitz G."
"Fasick V, Spengler RN, Samankan S, Nader ND, Ignatowski TA."
"King PH, Abraham CH, Zauner KP, de Planque MR."
"Wedel J, Pallavi P, Stamellou E, Yard BA."
"Quiroga SY, Carolina Bonilla E, Marcela Bolaños D, Carbayo F, Litvaitis MK, Brown FD."
"Matsumoto Y, Matsumoto CS, Wakuda R, Ichihara S, Mizunami M."
"Subramaniyan M, Dani JA."
"Zapata-Torres G, Fierro A, Barriga-González G, Salgado JC, Celis-Barros C."
"Reddy GR, Subramanian H, Birk A, Milde M, Nikolaev VO, Bünemann M."
"Kalia LV, Lang AE."
"Knipper M, Panford-Walsh R, Singer W, Rüttiger L, Zimmermann U."
"Rogoz K, Stjärne L, Kullander K, Lagerström MC."
"Hao L, Zhong X, Greer T, Ye H, Li L."
"Liu C, Qi Y, Ma Y, He R, Sun Z, Huang Y, Ji Y, Ruan Q."
"Narayan AL, Virupaksha HS, Thejaswi G, Saraswathy GR, Madhavan V, Thyloth M."
"Huang S, Hokenson K, Bandyopadhyay S, Russek SJ, Kirkwood A."
"Matthaeus F, Schloss P, Lau T."
"Kravitz EA, Fernandez MP."
"Trindade M, Orestes-Cardoso S, de Siqueira TC."
"Raiteri L, Raiteri M."
"Oh HM, Chung ME."
"Blecharz-Klin K, Joniec-Maciejak I, Jawna K, Pyrzanowska J, Piechal A, Wawer A, Widy-Tyszkiewicz E."
"Coburn SP."
"Patra PB, Patra S."
"Shah P, Narayanan TN, Li CZ, Alwarappan S."
"Tyacke RJ, Nutt DJ."
"Blum K, Badgaiyan RD, Agan G, Fratantonio J, Simpatico T, Febo M, Haberstick BC, Smolen A, Gold MS."
"Reyes-Darias JA, García V, Rico-Jiménez M, Corral-Lugo A, Lesouhaitier O, Juárez-Hernández D, Yang Y, Bi S, Feuilloley M, Muñoz-Rojas J, Sourjik V, Krell T."
"Omori Y, Nakajima M, Nishimura K, Takahashi E, Arai T, Akahira M, Suzuki T, Kainoh M."
"Barnes MA, Carson MJ, Nair MG."
"Kang J, Zhu L, Lu J, Zhang X."
"Auberson YP, Troxler T, Zhang X, Yang CR, Feuerbach D, Liu YC, Lagu B, Perrone M, Lei L, Shen X, Zhang D, Wang C, Wang TL, Briner K, Bock MG."
"Rossi S, Motta C, Musella A, Centonze D."
"Zdanowski R, Krzyżowska M, Ujazdowska D, Lewicka A, Lewicki S."
"Belin J, Houéto JL, Constans T, Hommet C, de Toffol B, Mondon K."
"Park MH, Min WK, Jin HK, Bae JS."
"Amini-Khoei H, Rahimi-Balaei M, Amiri S, Haj-Mirzaian A, Hassanipour M, Shirzadian A, Gooshe M, Alijanpour S, Mehr SE, Dehpour AR."
"Wink M."
"Yang C, Denno ME, Pyakurel P, Venton BJ."
"Bockaert J, Marin P."
"Trebatická J, Ďuračková Z."
"Chistiakov DA, Ashwell KW, Orekhov AN, Bobryshev YV."
"Lefebvre H, Duparc C, Prévost G, Bertherat J, Louiset E."
"Kantamneni S."
"Goossens L, van Roekel E, Verhagen M, Cacioppo JT, Cacioppo S, Maes M, Boomsma DI."
"Grimm SH, Höfner G, Wanner KT."
"Bouchet A, Schütz M, Chiavarino B, Crestoni ME, Fornarini S, Dopfer O."
"Popova E."
"Crawford DC, Kavalali ET."
"Xifró X, Rodríguez-Álvarez J."
"Miller AC, Voelker LH, Shah AN, Moens CB."
"Ma L, Rebane AA, Yang G, Xi Z, Kang Y, Gao Y, Zhang Y."
"Rękawek W, Sobiech P, Gonkowski S, Żarczyńska K, Snarska A, Waśniewski T, Wojtkiewicz J."
"Serafini G, Gonda X, Rihmer Z, Pompili M, Girardi P, Nasrallah HA, Amore M."
"Gundersen V, Storm-Mathisen J, Bergersen LH."
"Patel JP, Frey BN."
"Fraigne JJ, Torontali ZA, Snow MB, Peever JH."
"Yamamuro K, Kimoto S, Rosen KM, Kishimoto T, Makinodan M."
"Nishikawa T, Araki Y, Hayashi T."
"Zenn RK, Abad E, Kästner J."
"Álvarez-Diduk R, Galano A."
"Hone-Blanchet A, Salas RE, Celnik P, Kalloo A, Schar M, Puts NA, Harris AD, Barker PB, Fecteau S, Earley CJ, Allen RP, Edden RA."
"Sharma RK, Choudhary RC, Reddy MK, Ray A, Ravi K."
"Khundakar AA, Thomas AJ."
"Ahmed MA, El-Awdan SA."
"Liang BF, Huang F, Wang HT, Wang GH, Yuan X, Zhang MZ, Guo HB, Cheng YF, Xu JP."
"Huang L, Deng M, Fang Y, Li L."
"Simonneaux V, Bahougne T."
"Rangel-Barajas C, Coronel I, Florán B."
"Childs JE, Alvarez-Dieppa AC, McIntyre CK, Kroener S."
"Siloni S, Singer-Lahat D, Esa M, Tsemakhovich V, Chikvashvili D, Lotan I."
"Bienenstock J, Kunze W, Forsythe P."
"Moussa CE."
"Sáez-Orellana F, Godoy PA, Silva-Grecchi T, Barra KM, Fuentealba J."
"Pochwat B, Nowak G, Szewczyk B."
"Kostrzewa-Janicka J, Jurkowski P, Zycinska K, Przybyłowska D, Mierzwińska-Nastalska E."
"Rubio-Casillas A, Rodríguez-Quintero CM, Rodríguez-Manzo G, Fernández-Guasti A."
"Mikhaleva Y, Kreneisz O, Olsen LC, Glover JC, Chourrout D."
"Chung BM, Stevens RC, Thomas CL, Palmere LN, Okazaki RK."
